date,window_seq,account_value,strategy_compounded,Close,benchmark_continuous,benchmark_window_value,benchmark_compounded,equal_weight_window_value,equal_weight_compounded
2015-08-06,56,985765.6125296728,1371772.1380083063,17419.75,1446803.8442958316,961341.592969192,1388368.8668284237,976087.2869899205,1692117.0033439111
2015-08-07,56,989857.2050723212,1377465.9181308288,17373.380859375,1442952.6379976387,958782.6249292918,1384673.2069466605,975700.994787869,1691447.3382309002
2015-08-10,56,999509.41170875,1390897.740022215,17615.169921875,1463034.518916348,972126.2080752198,1403944.0005409794,987967.6839896024,1712712.51978756
2015-08-11,56,990568.8964003698,1378456.2938573402,17402.83984375,1445399.364950827,960408.3742636001,1387021.1130161872,977443.9900314003,1694468.944933127
2015-08-12,56,989813.7773226872,1377405.4849241849,17402.509765625,1445371.9501888372,960390.1582828603,1386994.8055093416,977860.0811956106,1695190.2686746463
2015-08-13,57,1000000.0,1377405.4849241849,17408.25,1445848.7074994135,1000000.0,1386994.8055093416,1000000.0,1695190.2686746463
2015-08-14,57,1000359.3606307984,1377900.4702281123,17477.400390625,1451592.019027467,1003972.2769735613,1392504.3330377154,1004309.2555629516,1702495.2767701938
2015-08-17,57,1002081.8753679276,1380273.071474897,17545.1796875,1457221.4538518712,1007865.7927993911,1397904.6192633098,1007859.9986217995,1708514.461850117
2015-08-18,57,1000942.7835889816,1378704.0802107449,17511.33984375,1454410.8729865965,1005921.8958683383,1395208.444317494,1004472.857105417,1702772.6125129212
2015-08-19,57,996682.687641716,1372836.2006866776,17348.73046875,1440905.2905948549,996580.9583818017,1382252.6125450805,995299.1414809908,1687221.4190588056
2015-08-20,57,976155.6151361464,1344562.0984280698,16990.689453125,1411168.0602774376,976013.6402639553,1353725.8491523692,973260.0351076933,1649860.9404045064
2015-08-21,57,948339.9573474884,1306248.658823198,16459.75,1367070.6856383309,945514.3394654833,1311423.4773732217,944246.005795048,1600676.640258669
2015-08-24,57,908714.6133358156,1251668.4926395123,15871.349609375,1318200.8713676657,911714.2509657778,1264542.930198374,909715.0823300247,1542140.1548324125
2015-08-25,57,898927.9761517257,1238188.3249031838,15666.4404296875,1301182.0628943304,899943.4423154251,1248216.8797436904,896843.0573882362,1520319.623412955
2015-08-26,57,934973.8657445336,1287838.130937289,16285.509765625,1352599.0978758913,935505.2785676332,1297540.9618998768,934277.6548049495,1583778.3886655208
2015-08-27,57,954889.7233456994,1315270.3424341036,16654.76953125,1383268.1056659012,956717.0468743268,1326961.5743569287,954302.1371175773,1617723.696217135
2015-08-28,57,952799.8761166956,1312391.7753982204,16643.009765625,1382291.39393845,956041.518568782,1326024.6201061634,954803.7602894971,1618574.042936715
2015-08-31,57,943679.3890103722,1299829.1664327902,16528.029296875,1372741.648149536,949436.5773053006,1316863.6008830206,947840.0175209878,1606769.1739619847
2015-09-01,57,916462.4648045922,1262340.425748983,16058.349609375,1333732.226231158,922456.2841971478,1279442.0744908932,921063.0058999668,1561377.044437842
2015-09-02,57,935452.407889309,1288497.27751227,16351.3798828125,1358069.965068078,939289.1234220844,1302789.135057854,938211.3157214036,1590446.6923713596
2015-09-03,57,935831.5552777672,1289019.517204727,16374.759765625,1360011.7899698308,940632.1580644235,1304651.9171303974,939395.8606802132,1592454.7214583412
2015-09-04,57,920649.9704961204,1268108.3190566453,16102.3798828125,1337389.1770412887,924985.5604562493,1282950.1675239648,923989.1729417379,1566337.454331569
2015-09-08,57,948109.6512135888,1305931.433891153,16492.6796875,1369805.6731362261,947405.9533554493,1314047.1360126338,948287.049454024,1607526.9781446545
2015-09-09,57,935152.5093454744,1288084.1956130716,16253.5703125,1349946.3546639648,933670.5477288067,1294996.1997569168,933793.9109954551,1582958.3508671343
2015-09-10,57,940560.7875362016,1295533.587656975,16330.400390625,1356327.5055064738,938083.9768859593,1301117.6030723709,938817.6422062601,1591474.531128128
2015-09-11,58,1000000.0,1295533.587656975,16433.08984375,1364856.416400711,1000000.0,1301117.6030723709,1000000.0,1591474.531128128
2015-09-14,58,998826.280386734,1294012.9944754972,16370.9599609375,1359696.1957718977,996219.2208888744,1296198.364817557,996171.4275902656,1585381.455647456
2015-09-15,58,1003804.8615650176,1300462.9136108404,16599.849609375,1378706.7110364046,1010147.8034387077,1314321.0887589918,1010423.7530762932,1608063.668667817
2015-09-16,58,1007413.985900688,1305138.6554097317,16739.94921875,1390342.7364344783,1018673.2609580851,1325413.7116116993,1017845.3563612783,1619874.9612760078
2015-09-17,58,1006212.8773490904,1303582.578938715,16674.740234375,1384926.7798750342,1014705.1098072652,1320250.6802977158,1014891.1361129591,1615173.394991465
2015-09-18,58,990057.7976715086,1282653.130605133,16384.580078125,1360827.4196934025,997048.0435459039,1297276.7605664432,997441.6793027732,1587403.0288960335
2015-09-21,58,995504.7440912244,1289709.8326420428,16510.189453125,1371259.9532618863,1004691.7293161593,1307222.0946744764,1002899.5536646728,1596089.096937094
2015-09-22,58,984507.157390785,1275462.089688454,16330.4697265625,1356333.264228667,993755.2755955673,1292992.4822234279,992992.6252424445,1580322.4726714082
2015-09-23,58,981420.0808832168,1271462.6783852326,16279.8896484375,1352132.316943199,990677.3347697137,1288987.7192336945,990751.9339710779,1576756.4695809071
2015-09-24,58,972001.8197977064,1259261.004811631,16201.3203125,1345606.711393283,985896.1684349247,1282766.8595522835,985523.0289461312,1568434.8004080167
2015-09-25,58,976067.9002115248,1264528.748557847,16314.669921875,1355021.005547515,992793.8127886498,1291741.5060406483,990931.3941078619,1577042.0758179517
2015-09-28,58,951613.5460092544,1232847.3113243452,16001.8896484375,1329042.9230819643,973760.2484126562,1266976.6003818319,971199.8466204111,1545639.8205319287
2015-09-29,58,955758.3777353284,1238217.0800406602,16049.1298828125,1332966.4783970055,976634.9502991653,1270716.9256099542,974280.6936560564,1550542.9101234598
2015-09-30,58,970999.758411598,1257962.8006290337,16284.7001953125,1352531.85871113,990970.0701542785,1289368.6023955941,989899.0899850201,1575399.1900980705
2015-10-01,58,975444.867321205,1263721.5885222226,16272.009765625,1351477.8503322701,990197.8216113591,1288363.8162224547,990283.9304319331,1576011.6538678806
2015-10-02,58,986537.1455881116,1278092.0075806377,16472.369140625,1368118.773077471,1002390.2563211471,1304227.6076476704,1001988.8517622512,1594639.7380539402
2015-10-05,58,1003815.5404092788,1300476.7484122582,16776.4296875,1393372.6353956696,1020893.2006709974,1328302.114249929,1020967.3391888796,1624843.5174327546
2015-10-06,58,1000501.7032975004,1296183.5611299248,16790.189453125,1394515.4578703241,1021730.5213304615,1329391.566899374,1020010.8386124291,1623321.2711263243
2015-10-07,58,1010631.2969749754,1309306.7899684117,16912.2890625,1404656.4865435695,1029160.6279346338,1339059.0093947668,1028762.9126882614,1637249.9741125582
2015-10-08,58,1018451.0663789824,1319437.563879035,17050.75,1416156.4114368549,1037586.3676352331,1350021.8876381223,1037792.8748239438,1651620.928868548
2015-10-09,59,1000000.0,1319437.563879035,17084.490234375,1418958.7192082747,1000000.0,1350021.8876381223,1000000.0,1651620.928868548
2015-10-12,59,1001104.6916763306,1320895.13557329,17131.859375,1422892.980880069,1002772.6399778492,1353765.012294759,1003446.9929285271,1657314.0545309652
2015-10-13,59,999822.0639825822,1319202.788413687,17081.890625,1418742.807680416,999847.8380484675,1349816.4656730879,998926.5980147251,1649848.075684579
2015-10-14,59,994433.5460069658,1312092.9753830212,16924.75,1405691.4343630578,990649.9853268322,1337399.163179608,989729.75715973,1634658.3808489956
2015-10-15,59,1002525.066902924,1322769.2320020606,17141.75,1423714.450434597,1003351.5641871355,1354546.5726485795,1002293.5663545474,1655409.0310614672
2015-10-16,59,1006009.7258518224,1327367.0219165443,17215.970703125,1429878.8786616146,1007695.8965088378,1360411.5163700513,1006078.065184212,1661659.58853382
2015-10-19,59,1009581.6635473256,1332079.9706878269,17230.5390625,1431088.859192267,1008548.6207736618,1361562.7127916836,1007993.3989518572,1664822.9938702313
2015-10-20,59,1007733.4659221652,1329641.3893157183,17217.109375,1429973.4514796024,1007762.5459586825,1360501.4945861406,1006620.6496266392,1662555.7323546112
2015-10-21,59,1005482.3790363468,1326671.2207190138,17168.609375,1425945.2658599266,1004923.7138170941,1356669.0090596655,1002355.9668656441,1655512.0930515667
2015-10-22,59,1025923.8165991884,1353642.421299115,17489.16015625,1452568.7307549182,1023686.3913598536,1381999.034413087,1021009.3429278817,1686320.3993500138
2015-10-23,59,1037883.6553549884,1369422.6818114538,17646.69921875,1465653.1964476958,1032907.5656728582,1394447.8215653696,1033079.5478091936,1706255.80234772
2015-10-26,59,1043187.581361548,1376420.8810205436,17623.05078125,1463689.06663604,1031523.3606321706,1392579.1144634625,1032619.8795395662,1705496.6046132667
2015-10-27,59,1046777.4150516303,1381157.4424393165,17581.4296875,1460232.211144928,1029087.1689062826,1389290.2023110308,1030496.3915558672,1701989.4074171882
2015-10-28,59,1052301.723159594,1388446.4220714052,17779.51953125,1476684.6371242597,1040681.8867487517,1404943.3251793524,1041558.1784770202,1720259.2862068492
2015-10-29,59,1049478.95772893,1384721.9593281683,17755.80078125,1474714.6674816476,1039293.5661331166,1403069.061961186,1039078.2072891534,1716163.313889977
2015-10-30,59,1041013.7873529536,1373552.6955494687,17663.5390625,1467051.835961744,1033893.2458727928,1395778.511409493,1033385.0656467461,1706760.4020023642
2015-11-02,59,1049839.82867487,1385198.106009954,17828.759765625,1480774.3031865037,1043564.0467488159,1408834.304263114,1042163.3252515745,1721258.7592847403
2015-11-03,59,1052504.079395848,1388713.418490804,17918.150390625,1488198.6749423558,1048796.3143654487,1415897.9800675486,1046321.7771466767,1728126.9454663838
2015-11-04,59,1048618.8139234358,1383587.0532808611,17867.580078125,1483998.5387445206,1045836.3014059603,1411901.897784547,1043654.1075801224,1723720.9665789574
2015-11-05,59,1050330.5468812755,1385845.5780447647,17863.4296875,1483653.826500569,1045593.3681625295,1411573.9325886804,1043455.7198174815,1723393.3051981481
2015-11-06,60,1000000.0,1385845.5780447647,17910.330078125,1487549.1559659874,1000000.0,1411573.9325886804,1000000.0,1723393.3051981481
2015-11-09,60,998032.815428352,1383119.3640049484,17730.48046875,1472611.6794672518,989958.3308297226,1397399.3741482375,989854.8057887331,1705909.1454145156
2015-11-10,60,998867.3365093232,1384275.8813547976,17758.2109375,1474914.8439094296,991506.6255082148,1399584.9065563628,991027.9988254054,1707931.018439622
2015-11-11,60,997717.718799019,1382682.6887345305,17702.220703125,1470264.5540753747,988380.4835481967,1395172.1260560297,987693.6300682029,1702184.5896463972
2015-11-12,60,985353.87288723,1365548.3075500508,17448.0703125,1449155.998431032,974190.326833251,1375141.670737864,973146.4674848064,1677114.1070405426
2015-11-13,60,974929.0600673676,1351101.1268017,17245.240234375,1432309.8705147258,962865.573060414,1359155.943519142,961277.970702939,1656660.0191439067
2015-11-16,60,987786.365447754,1368919.3666086798,17483.009765625,1452057.907763763,976141.1257840573,1377895.3676845436,975003.4967529651,1680314.4988488446
2015-11-17,60,991771.2350614016,1374441.7805418384,17489.5,1452596.9566045406,976503.4995843553,1378406.8850948971,977034.4506940958,1683814.6312741549
2015-11-18,60,1006142.2943875734,1394357.8495608324,17737.16015625,1473166.4634081058,990331.282499003,1397925.823002709,991613.8528715132,1708940.6753805075
2015-11-19,60,1006825.2597806398,1395304.334130771,17732.75,1472800.176233121,990085.0471571215,1397578.243612827,994830.1023858978,1714483.5382614445
2015-11-20,60,1012036.7023770752,1402526.588808275,17823.810546875,1480363.2439741867,995169.2944310573,1404755.03453155,999071.0981232922,1721792.441922644
2015-11-23,60,1011008.9354855958,1401102.2626064578,17792.6796875,1477777.6588182582,993431.1433618583,1402301.5057913675,998105.1758483128,1720127.7779406027
2015-11-24,60,1009582.5324108317,1399125.4882127864,17812.189453125,1479398.0496911216,994520.445766666,1403839.1366707003,997560.56512129,1719189.1994597125
2015-11-25,60,1010629.322890732,1400576.1781704954,17813.390625,1479497.8134699594,994587.511637019,1403933.8051050568,997894.5077096756,1719764.7138808568
2015-11-27,60,1009942.3539668276,1399624.1453250484,17813.390625,1479497.8134699594,994587.511637019,1403933.8051050568,997299.911332317,1718739.990464822
2015-11-30,60,1003789.0831061556,1391096.6621122744,17719.919921875,1471734.5693011116,989368.6964215942,1396567.061587966,992792.4468863122,1710971.8564151584
2015-12-01,60,1014983.6105471804,1406610.5484647194,17888.349609375,1485723.5599220188,998772.7490976369,1409841.5772061588,1002329.5466979259,1727408.0303815
2015-12-02,60,1007329.6884947967,1396003.3944337242,17729.6796875,1472545.17028136,989913.6202494872,1397336.2618586663,994418.3074489754,1713773.853624038
2015-12-03,60,991127.988461609,1373550.3400859234,17477.669921875,1451614.405046133,975842.9825490244,1377474.5164657934,980084.435770492,1689070.9551357704
2015-12-04,60,1015776.9956520388,1407710.0577039742,17847.630859375,1482341.64892818,996499.2706177661,1406632.3942476718,1002508.3585431251,1727716.1935184065
2015-12-07,61,1000000.0,1407710.0577039742,17730.509765625,1472614.11273015,1000000.0,1406632.3942476718,1000000.0,1727716.1935184065
2015-12-08,61,998502.4134313582,1405601.8900290148,17568.0,1459116.8034322632,990834.4561000685,1393739.843287129,992356.8673816273,1714511.0295244353
2015-12-09,61,994986.3808729168,1400652.335633282,17492.30078125,1452829.5765376356,986565.0233679786,1387734.32090111,983889.7943434105,1699882.3303246049
2015-12-10,61,997832.6692358016,1404659.084388841,17574.75,1459677.4272040739,991215.1558142464,1394275.3478375725,988407.0117846068,1707686.8000474037
2015-12-11,61,983927.1830057144,1385084.191565483,17265.2109375,1433968.5447238588,973757.1657963778,1369718.373539986,970265.8987686252,1676344.1053212448
2015-12-14,61,989935.531171608,1393542.2037087986,17368.5,1442547.2563987514,979582.6645477026,1377912.7087962488,978237.3637204184,1690116.5344045223
2015-12-15,61,1001743.4248615263,1410164.2944163962,17524.91015625,1455537.960361174,988404.1907371661,1390321.3533010525,988542.2346723613,1707920.4268203112
2015-12-16,61,1015876.431720352,1430059.4703171642,17749.08984375,1474157.2880603683,1001047.9156194947,1408106.4263044912,1003586.2305925514,1733912.1821868485
2015-12-17,61,1002435.3405490876,1411138.311088859,17495.83984375,1453123.5146957724,986764.6263431204,1388015.0889119327,988655.1274181826,1708115.4734453973
2015-12-18,61,978498.6412921904,1377442.3787966897,17128.55078125,1422618.184390067,966049.5387706197,1358876.5756827758,968957.3151238823,1674083.244167649
2015-12-21,61,985866.543086624,1387814.2482568892,17251.619140625,1432839.672956489,972990.5890281594,1368640.0818251322,975901.1188953045,1686080.1663881494
2015-12-22,61,994652.8588825226,1400182.8333729387,17417.26953125,1446597.8280370932,982333.2640451042,1381781.7911528952,986174.4429697793,1703829.5547528819
2015-12-23,61,1003557.4462543488,1412717.9105759624,17602.609375,1461991.2980030049,992786.4233845681,1396485.5437020177,995935.2810455901,1720693.5127587712
2015-12-24,61,1002468.1887165068,1411184.5517845124,17552.169921875,1457802.0303794495,989941.6403641278,1392483.9797508607,992951.4820565713,1715538.3549272395
2015-12-28,61,1002234.5498767853,1410855.656039966,17528.26953125,1455816.9745068667,988593.6593449167,1390587.8659824075,991541.0369698027,1713101.506110761
2015-12-29,61,1014078.0423236848,1427527.8594758075,17720.98046875,1471822.6534180366,999462.5480597588,1405876.3969381773,1002532.774200134,1732092.1085185036
2015-12-30,61,1008173.1056552888,1419215.4207376014,17603.869140625,1462095.92830764,992857.4741124745,1396585.485957526,995786.0738613919,1720435.7250904427
2015-12-31,61,998060.5824924468,1404979.9201725044,17425.029296875,1447242.3182701382,982770.9144977743,1382397.4044569782,985398.8855039966,1702489.6115602453
